Age,Gender,High_School_GPA,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Starting_Salary,Current_Job_Level
20.0,1,2.8,498.0,3.01,5,0.0,1.0,3.0,6.0,57700.0,2
20.0,1,3.23,416.0,3.93,1,2.0,3.0,5.0,7.0,39900.0,2
21.0,1,2.73,879.0,3.38,4,3.0,1.0,4.0,8.0,30600.0,0
28.0,1,2.79,722.0,2.5,0,1.0,4.0,1.0,4.0,77000.0,1
18.0,0,3.39,751.0,3.82,2,0.0,2.0,1.0,5.0,52000.0,1
28.0,1,3.88,340.0,2.59,4,0.0,5.0,3.0,4.0,57000.0,0
28.0,1,3.08,308.0,2.74,5,3.0,4.0,1.0,1.0,42700.0,0
19.0,1,3.54,704.0,2.2,4,1.0,1.0,2.0,6.0,54900.0,2
26.0,0,2.18,884.0,3.8,3,1.0,9.0,1.0,7.0,43700.0,0
27.0,0,2.42,615.0,2.57,0,0.0,7.0,5.0,2.0,45700.0,0
19.0,0,3.0,241.0,2.52,4,0.0,5.0,4.0,6.0,29800.0,0
22.0,1,2.04,253.0,3.84,2,4.0,8.0,4.0,2.0,56700.0,2
26.0,1,2.51,936.0,3.61,3,3.0,2.0,2.0,10.0,25000.0,0
26.0,0,3.03,220.0,2.28,5,1.0,3.0,4.0,5.0,66900.0,0
25.0,1,2.03,397.0,3.54,5,2.0,7.0,4.0,1.0,78700.0,2
18.0,1,2.53,986.0,3.83,1,3.0,6.0,4.0,3.0,43300.0,1
18.0,1,3.03,336.0,2.16,0,4.0,7.0,0.0,4.0,63300.0,2
26.0,1,3.15,729.0,3.65,4,3.0,8.0,2.0,4.0,44200.0,0
28.0,1,3.85,714.0,3.09,1,0.0,7.0,2.0,2.0,49900.0,0
25.0,0,3.29,29.0,3.34,0,3.0,7.0,1.0,8.0,41700.0,0
27.0,1,2.83,494.0,2.99,5,3.0,5.0,5.0,6.0,43600.0,2
26.0,0,3.86,959.0,3.4,3,3.0,1.0,2.0,9.0,43600.0,0
24.0,1,3.57,998.0,2.07,4,2.0,6.0,3.0,6.0,25000.0,2
20.0,1,2.4,724.0,3.53,5,4.0,3.0,2.0,3.0,54900.0,3
20.0,0,2.26,502.0,2.07,2,3.0,2.0,3.0,2.0,25000.0,0
19.0,1,3.35,154.0,2.91,0,3.0,3.0,4.0,9.0,44100.0,2
22.0,0,3.12,992.0,2.3,5,2.0,3.0,5.0,3.0,25000.0,2
29.0,0,3.58,231.0,3.65,5,1.0,2.0,3.0,6.0,44400.0,3
29.0,1,3.48,102.0,2.63,2,3.0,8.0,5.0,10.0,53900.0,1
20.0,0,3.25,827.0,2.91,1,3.0,2.0,5.0,2.0,70400.0,0
23.0,1,3.97,177.0,2.86,5,1.0,1.0,0.0,7.0,49300.0,0
19.0,0,3.07,693.0,3.55,1,3.0,0.0,5.0,1.0,45500.0,0
29.0,1,2.23,984.0,2.96,3,3.0,0.0,4.0,9.0,33200.0,0
20.0,0,3.66,927.0,3.58,3,3.0,4.0,3.0,1.0,36900.0,0
22.0,1,2.5,232.0,2.15,6,4.0,4.0,5.0,9.0,67600.0,3
29.0,0,3.55,12.0,2.38,6,0.0,8.0,4.0,1.0,56900.0,0
28.0,0,3.91,186.0,3.1,3,4.0,3.0,0.0,1.0,36400.0,0
28.0,0,3.39,761.0,3.89,4,1.0,4.0,4.0,8.0,25000.0,2
18.0,0,3.19,932.0,2.15,1,4.0,5.0,4.0,1.0,74600.0,2
18.0,0,2.92,266.0,2.09,2,4.0,9.0,2.0,8.0,31400.0,2
27.0,0,2.73,902.0,2.31,5,2.0,6.0,1.0,3.0,49800.0,0
26.0,1,2.71,135.0,3.28,5,1.0,8.0,3.0,4.0,36900.0,0
24.0,1,3.27,757.0,2.8,3,1.0,5.0,1.0,2.0,33500.0,0
18.0,1,3.5,31.0,3.65,4,1.0,0.0,0.0,6.0,52800.0,1
29.0,1,3.36,859.0,2.14,2,4.0,7.0,0.0,7.0,62800.0,1
25.0,1,2.4,456.0,2.39,6,1.0,1.0,4.0,10.0,59900.0,0
20.0,0,2.99,259.0,2.6,2,2.0,8.0,1.0,3.0,59000.0,2
25.0,1,3.58,104.0,3.25,3,3.0,6.0,3.0,9.0,34600.0,3
22.0,0,2.95,431.0,3.37,1,4.0,6.0,3.0,3.0,52500.0,0
18.0,1,3.07,382.0,2.25,3,3.0,9.0,4.0,7.0,55000.0,2
24.0,1,3.54,469.0,3.89,5,3.0,9.0,3.0,4.0,28800.0,0
22.0,0,3.32,513.0,2.68,5,4.0,4.0,2.0,5.0,25000.0,0
23.0,0,2.82,941.0,3.43,0,4.0,7.0,1.0,9.0,50800.0,3
23.0,0,3.79,950.0,3.05,4,1.0,9.0,0.0,3.0,37600.0,2
25.0,0,2.33,946.0,2.45,4,2.0,0.0,3.0,3.0,30600.0,3
26.0,1,3.99,207.0,3.69,4,4.0,2.0,3.0,9.0,25000.0,2
19.0,0,2.24,647.0,3.64,0,3.0,8.0,3.0,9.0,39400.0,0
26.0,1,2.03,447.0,2.79,0,4.0,0.0,4.0,4.0,73600.0,0
29.0,1,3.78,783.0,3.18,1,2.0,7.0,0.0,1.0,62900.0,3
28.0,1,2.49,89.0,2.52,4,0.0,5.0,1.0,1.0,72000.0,0
27.0,1,3.46,195.0,3.38,3,3.0,9.0,3.0,9.0,38900.0,0
26.0,1,3.62,414.0,2.62,0,0.0,4.0,2.0,6.0,66100.0,0
27.0,0,3.72,122.0,3.69,3,0.0,5.0,5.0,5.0,68600.0,0
27.0,0,3.98,462.0,2.43,6,2.0,4.0,4.0,10.0,72300.0,0
24.0,1,2.59,116.0,2.03,4,4.0,8.0,1.0,3.0,46200.0,3
18.0,1,3.42,196.0,2.54,0,0.0,1.0,3.0,3.0,42800.0,0
24.0,1,2.23,36.0,2.38,0,1.0,9.0,1.0,2.0,48700.0,3
27.0,1,2.81,67.0,3.02,1,4.0,5.0,4.0,7.0,51400.0,0
22.0,0,3.7,645.0,2.41,3,3.0,3.0,5.0,9.0,30400.0,0
23.0,1,2.74,281.0,3.53,1,4.0,2.0,2.0,6.0,41400.0,0
27.0,0,3.18,479.0,2.48,1,2.0,4.0,3.0,10.0,66700.0,2
24.0,1,3.01,11.0,3.41,3,2.0,1.0,2.0,1.0,41600.0,2
22.0,2,3.29,968.0,3.16,6,3.0,2.0,4.0,6.0,51100.0,2
24.0,1,3.95,730.0,3.97,3,3.0,6.0,2.0,8.0,57100.0,2
26.0,0,2.11,322.0,4.0,6,3.0,0.0,4.0,8.0,68700.0,0
20.0,1,3.15,668.0,3.74,1,2.0,1.0,5.0,10.0,59100.0,2
25.0,0,3.73,240.0,3.52,6,4.0,2.0,2.0,3.0,64000.0,2
19.0,1,2.96,60.0,2.77,4,0.0,9.0,1.0,1.0,56500.0,0
28.0,1,2.16,650.0,3.51,6,0.0,6.0,1.0,5.0,54400.0,2
24.0,0,3.12,562.0,3.91,6,1.0,3.0,4.0,6.0,63100.0,0
19.0,0,2.66,679.0,2.05,0,2.0,7.0,1.0,10.0,25000.0,0
21.0,0,2.31,165.0,3.08,0,3.0,7.0,5.0,9.0,60600.0,0
24.0,0,3.7,831.0,2.44,5,4.0,0.0,2.0,2.0,25000.0,0
20.0,0,3.04,189.0,3.12,1,2.0,4.0,2.0,1.0,42300.0,2
19.0,1,3.87,487.0,2.93,3,1.0,0.0,3.0,7.0,63400.0,0
28.0,1,3.61,981.0,3.15,6,0.0,6.0,4.0,2.0,47500.0,0
27.0,1,3.39,92.0,3.1,4,4.0,3.0,1.0,2.0,48900.0,1
24.0,0,2.01,806.0,3.92,0,0.0,7.0,5.0,3.0,53600.0,3
18.0,1,2.86,888.0,3.1,3,4.0,7.0,4.0,4.0,77900.0,3
25.0,1,2.39,289.0,3.69,4,3.0,8.0,1.0,7.0,25000.0,0
20.0,0,3.82,509.0,2.64,6,4.0,5.0,3.0,1.0,39200.0,2
29.0,0,2.35,75.0,2.88,3,3.0,6.0,2.0,6.0,70900.0,0
29.0,1,2.57,557.0,2.94,5,2.0,6.0,2.0,7.0,46200.0,0
19.0,1,3.03,428.0,2.56,4,0.0,4.0,5.0,3.0,47100.0,2
20.0,1,2.53,385.0,2.76,2,4.0,6.0,0.0,3.0,60200.0,2
22.0,1,2.42,53.0,3.2,4,4.0,8.0,4.0,2.0,31300.0,2
28.0,1,3.2,175.0,3.16,4,1.0,3.0,1.0,5.0,63200.0,3
25.0,0,2.18,673.0,3.27,6,0.0,1.0,0.0,7.0,44500.0,2
27.0,0,2.12,579.0,2.7,3,2.0,7.0,4.0,3.0,47500.0,3
24.0,0,2.74,474.0,2.63,6,3.0,6.0,1.0,7.0,37800.0,3
24.0,1,3.44,911.0,3.22,6,2.0,5.0,3.0,8.0,57600.0,2
29.0,0,3.11,361.0,2.27,2,1.0,6.0,4.0,3.0,45300.0,0
24.0,1,2.85,270.0,2.51,5,2.0,2.0,1.0,1.0,54100.0,0
25.0,1,3.13,407.0,2.08,4,3.0,5.0,2.0,3.0,44400.0,0
18.0,0,2.73,124.0,2.15,3,0.0,9.0,4.0,6.0,49400.0,0
21.0,1,3.87,694.0,2.49,5,1.0,6.0,1.0,1.0,41600.0,2
23.0,1,2.11,376.0,2.04,1,4.0,6.0,5.0,9.0,44800.0,0
26.0,0,3.35,392.0,2.49,0,4.0,4.0,2.0,3.0,37100.0,3
19.0,1,3.78,182.0,3.31,5,0.0,2.0,2.0,3.0,35100.0,2
18.0,0,3.61,36.0,2.12,6,2.0,1.0,0.0,7.0,76300.0,0
27.0,1,2.37,212.0,2.87,6,4.0,6.0,1.0,7.0,52800.0,0
29.0,0,2.59,896.0,3.83,6,1.0,3.0,0.0,6.0,25000.0,0
19.0,1,3.43,948.0,3.58,6,3.0,1.0,5.0,7.0,48200.0,0
24.0,1,2.17,134.0,2.61,0,2.0,7.0,0.0,5.0,64800.0,0
20.0,0,3.62,865.0,3.85,1,3.0,1.0,3.0,8.0,25000.0,3
27.0,1,3.44,924.0,2.66,2,2.0,5.0,0.0,10.0,58400.0,2
19.0,1,3.46,690.0,2.15,1,1.0,3.0,0.0,2.0,49100.0,0
28.0,1,2.2,678.0,3.99,0,3.0,8.0,3.0,5.0,25000.0,0
24.0,1,3.44,926.0,3.74,3,1.0,4.0,3.0,9.0,40400.0,2
19.0,1,3.36,491.0,2.93,2,3.0,3.0,4.0,4.0,46700.0,2
20.0,1,3.66,849.0,3.33,2,2.0,7.0,0.0,8.0,30700.0,2
28.0,0,2.08,841.0,3.34,3,1.0,2.0,2.0,3.0,38500.0,0
24.0,1,2.05,988.0,2.39,4,2.0,8.0,3.0,6.0,53400.0,1
21.0,0,2.75,438.0,2.4,6,2.0,7.0,1.0,8.0,53500.0,2
18.0,1,2.3,839.0,2.94,0,3.0,7.0,4.0,9.0,56500.0,0
22.0,1,3.12,46.0,3.82,3,3.0,9.0,4.0,7.0,39900.0,0
29.0,0,3.83,668.0,2.02,1,1.0,4.0,0.0,6.0,66200.0,0
26.0,1,2.78,401.0,3.57,1,4.0,0.0,5.0,6.0,47800.0,0
25.0,2,3.69,488.0,2.12,4,0.0,9.0,2.0,6.0,43400.0,2
29.0,1,2.0,432.0,2.96,3,3.0,8.0,5.0,10.0,46400.0,0
26.0,0,2.34,428.0,3.28,0,2.0,1.0,5.0,9.0,55200.0,3
27.0,0,2.06,748.0,3.37,4,0.0,0.0,3.0,3.0,54300.0,0
26.0,0,2.66,828.0,2.12,4,1.0,5.0,1.0,4.0,43000.0,3
24.0,0,3.82,572.0,2.84,4,0.0,0.0,0.0,3.0,64000.0,2
21.0,0,2.19,517.0,3.17,2,0.0,9.0,2.0,9.0,46700.0,0
22.0,1,3.21,965.0,2.13,2,4.0,9.0,0.0,5.0,60100.0,0
18.0,1,2.9,462.0,2.27,6,4.0,9.0,0.0,10.0,70400.0,3
18.0,0,3.88,966.0,3.33,0,0.0,6.0,4.0,8.0,42300.0,0
20.0,1,2.25,903.0,3.04,1,4.0,6.0,5.0,8.0,44100.0,0
25.0,1,2.42,181.0,2.32,1,4.0,0.0,1.0,9.0,33100.0,3
19.0,0,2.06,145.0,3.07,6,0.0,9.0,1.0,10.0,35800.0,1
21.0,1,2.87,827.0,3.83,1,3.0,4.0,1.0,7.0,60000.0,3
19.0,0,2.56,265.0,2.03,4,4.0,2.0,1.0,3.0,59800.0,2
22.0,0,3.74,735.0,3.29,6,0.0,1.0,3.0,5.0,25000.0,0
26.0,0,3.21,406.0,2.15,6,3.0,4.0,3.0,3.0,34500.0,0
18.0,0,3.23,813.0,2.01,3,4.0,4.0,1.0,2.0,70600.0,2
22.0,1,3.06,969.0,2.3,2,0.0,1.0,2.0,3.0,37200.0,0
26.0,1,2.18,955.0,2.85,0,4.0,5.0,3.0,10.0,46000.0,0
18.0,1,2.89,848.0,3.6,0,3.0,6.0,3.0,9.0,50500.0,2
26.0,1,4.0,484.0,2.56,2,0.0,0.0,2.0,9.0,52300.0,0
25.0,0,3.67,482.0,3.25,4,3.0,2.0,1.0,8.0,28000.0,2
21.0,0,3.79,237.0,2.82,0,2.0,3.0,0.0,7.0,52300.0,0
29.0,1,3.65,525.0,2.47,1,1.0,1.0,3.0,1.0,25000.0,0
28.0,1,2.21,339.0,3.03,1,2.0,9.0,0.0,9.0,40100.0,2
27.0,2,2.45,268.0,3.59,0,4.0,4.0,0.0,10.0,44500.0,2
22.0,1,2.01,932.0,3.66,5,3.0,3.0,2.0,2.0,25400.0,0
22.0,0,2.61,266.0,3.69,5,0.0,1.0,1.0,6.0,59800.0,3
28.0,1,2.22,528.0,2.68,3,3.0,0.0,5.0,10.0,36200.0,0
29.0,0,2.95,92.0,3.59,0,4.0,7.0,0.0,5.0,75000.0,0
23.0,0,3.35,248.0,2.42,6,0.0,1.0,1.0,6.0,56100.0,2
24.0,0,3.75,19.0,3.48,4,2.0,3.0,4.0,8.0,46200.0,0
25.0,0,3.5,872.0,3.9,6,3.0,9.0,5.0,8.0,60900.0,2
25.0,1,3.88,390.0,2.03,2,1.0,4.0,5.0,10.0,25000.0,2
28.0,1,2.11,388.0,2.88,4,4.0,1.0,5.0,2.0,52600.0,2
19.0,0,2.02,926.0,3.3,4,4.0,9.0,1.0,7.0,31000.0,3
26.0,1,3.32,615.0,3.4,1,3.0,8.0,2.0,2.0,62100.0,3
24.0,0,2.58,95.0,2.35,4,2.0,1.0,2.0,1.0,43100.0,1
21.0,0,2.51,430.0,3.94,3,2.0,5.0,4.0,8.0,25000.0,2
21.0,0,2.66,795.0,3.23,0,1.0,6.0,2.0,9.0,29300.0,0
28.0,0,2.54,941.0,2.33,6,1.0,5.0,1.0,7.0,49900.0,0
25.0,0,3.02,725.0,2.04,1,3.0,3.0,5.0,4.0,55000.0,0
21.0,0,2.88,37.0,3.57,5,0.0,0.0,1.0,7.0,26400.0,0
23.0,1,3.02,393.0,2.16,1,2.0,1.0,5.0,4.0,25000.0,2
22.0,1,3.35,573.0,2.28,3,0.0,9.0,1.0,7.0,43400.0,2
20.0,1,2.77,291.0,3.15,3,0.0,9.0,2.0,4.0,73900.0,0
27.0,0,2.5,874.0,3.21,3,3.0,5.0,1.0,9.0,41800.0,3
28.0,1,2.33,303.0,3.37,3,1.0,7.0,3.0,5.0,53200.0,2
19.0,0,2.7,756.0,2.79,5,0.0,2.0,5.0,7.0,25000.0,0
26.0,1,3.48,917.0,3.55,6,3.0,6.0,5.0,8.0,90400.0,0
27.0,0,3.51,401.0,3.95,3,1.0,8.0,4.0,5.0,33300.0,0
26.0,1,3.33,823.0,2.54,1,0.0,3.0,3.0,1.0,51300.0,0
18.0,0,2.47,344.0,3.41,1,0.0,6.0,1.0,4.0,25000.0,3
27.0,0,3.18,863.0,3.86,5,1.0,6.0,2.0,3.0,56000.0,2
20.0,1,3.14,518.0,3.37,4,1.0,9.0,4.0,7.0,40900.0,0
25.0,1,2.97,377.0,3.36,0,4.0,8.0,3.0,6.0,53400.0,0
23.0,0,3.1,931.0,2.45,1,4.0,2.0,1.0,6.0,45400.0,2
22.0,0,2.98,818.0,3.07,1,3.0,0.0,2.0,2.0,57000.0,3
22.0,1,3.13,165.0,3.13,5,3.0,7.0,1.0,6.0,65500.0,0
23.0,2,3.43,13.0,3.4,6,2.0,3.0,5.0,8.0,28700.0,2
24.0,0,2.22,25.0,3.99,4,4.0,1.0,3.0,5.0,74800.0,3
18.0,0,3.5,736.0,2.07,1,1.0,4.0,3.0,9.0,39100.0,2
26.0,1,2.27,123.0,2.13,2,4.0,3.0,4.0,2.0,56600.0,3
20.0,1,2.13,129.0,2.16,1,3.0,0.0,2.0,7.0,36500.0,0
21.0,0,3.95,817.0,3.49,0,3.0,6.0,0.0,6.0,51700.0,2
27.0,0,3.91,634.0,2.27,0,3.0,3.0,1.0,6.0,44200.0,0
18.0,0,2.12,547.0,3.24,4,1.0,7.0,2.0,4.0,79600.0,2
28.0,1,2.89,595.0,2.65,4,0.0,8.0,0.0,10.0,38200.0,0
27.0,1,2.37,309.0,2.91,3,3.0,7.0,2.0,9.0,73900.0,2
20.0,1,2.97,436.0,2.43,6,4.0,0.0,1.0,6.0,34700.0,0
19.0,1,3.66,182.0,3.73,0,0.0,7.0,1.0,8.0,73900.0,2
19.0,1,3.9,588.0,3.17,2,4.0,4.0,4.0,8.0,64600.0,2
18.0,1,3.27,616.0,3.89,2,3.0,0.0,3.0,4.0,44300.0,3
25.0,2,2.71,744.0,3.15,3,1.0,8.0,3.0,5.0,47300.0,2
20.0,1,3.21,815.0,2.25,6,0.0,8.0,3.0,2.0,52300.0,2
20.0,0,2.62,43.0,2.34,6,0.0,6.0,4.0,4.0,50000.0,2
23.0,0,3.82,404.0,3.98,4,3.0,6.0,3.0,6.0,56000.0,0
25.0,0,3.74,929.0,3.45,1,3.0,0.0,2.0,2.0,51700.0,2
26.0,1,3.12,605.0,2.1,2,3.0,8.0,3.0,2.0,34900.0,2
26.0,0,2.65,656.0,3.41,2,2.0,0.0,3.0,10.0,42000.0,0
21.0,0,2.59,766.0,2.82,5,1.0,6.0,5.0,7.0,54200.0,1
22.0,0,2.07,590.0,2.61,2,1.0,8.0,1.0,10.0,33800.0,0
19.0,0,3.63,263.0,2.31,2,3.0,8.0,4.0,5.0,42000.0,0
28.0,2,2.9,70.0,3.68,5,2.0,4.0,4.0,3.0,57900.0,0
26.0,0,2.65,661.0,2.13,0,3.0,5.0,3.0,3.0,53600.0,0
25.0,1,2.94,292.0,2.58,6,3.0,1.0,5.0,7.0,45600.0,0
20.0,0,3.64,214.0,2.61,1,1.0,1.0,0.0,3.0,65200.0,0
28.0,1,2.25,872.0,2.32,0,2.0,9.0,1.0,10.0,64500.0,0
29.0,0,3.72,822.0,3.02,6,1.0,8.0,3.0,5.0,41100.0,2
26.0,1,3.8,147.0,2.02,3,3.0,0.0,0.0,2.0,59900.0,0
20.0,1,3.89,25.0,2.6,2,4.0,9.0,2.0,3.0,36500.0,2
26.0,0,2.79,323.0,3.87,1,0.0,4.0,5.0,4.0,53900.0,0
19.0,0,2.43,996.0,2.62,6,3.0,6.0,5.0,1.0,53700.0,3
29.0,1,2.75,109.0,2.72,3,2.0,9.0,1.0,4.0,50000.0,3
27.0,1,2.67,693.0,2.95,2,4.0,5.0,5.0,4.0,46000.0,0
26.0,0,2.35,251.0,3.12,3,2.0,5.0,4.0,3.0,50800.0,2
25.0,1,3.21,482.0,3.62,5,3.0,5.0,0.0,10.0,49800.0,2
26.0,0,2.95,715.0,2.38,3,3.0,7.0,3.0,9.0,25000.0,0
22.0,1,3.73,816.0,3.74,0,0.0,6.0,0.0,3.0,70700.0,0
28.0,0,2.06,682.0,3.52,3,2.0,4.0,4.0,2.0,59400.0,2
28.0,0,3.29,175.0,3.45,0,4.0,9.0,2.0,7.0,43100.0,0
19.0,1,3.53,347.0,2.17,4,0.0,1.0,0.0,9.0,64200.0,3
25.0,1,3.52,170.0,2.04,0,2.0,9.0,3.0,6.0,42200.0,1
29.0,1,3.77,2.0,3.19,5,3.0,5.0,0.0,5.0,25000.0,0
23.0,0,3.46,646.0,3.73,5,0.0,9.0,5.0,1.0,55000.0,2
25.0,0,3.86,639.0,3.17,3,3.0,4.0,2.0,3.0,25900.0,2
28.0,0,2.67,558.0,2.43,6,1.0,3.0,0.0,9.0,29900.0,3
22.0,1,3.01,706.0,2.18,3,1.0,9.0,2.0,8.0,33700.0,2
27.0,1,2.03,362.0,3.4,3,0.0,4.0,2.0,9.0,51400.0,2
19.0,1,2.01,721.0,3.44,6,0.0,8.0,1.0,8.0,52500.0,2
23.0,1,2.48,296.0,2.35,2,2.0,1.0,1.0,1.0,65800.0,0
22.0,0,2.2,570.0,2.06,1,4.0,5.0,3.0,8.0,31500.0,1
29.0,0,2.52,590.0,2.82,4,4.0,8.0,3.0,8.0,39000.0,0
29.0,0,2.35,202.0,3.17,2,1.0,9.0,3.0,5.0,69200.0,0
22.0,1,2.06,289.0,3.41,3,1.0,4.0,2.0,6.0,57800.0,0
18.0,0,3.82,62.0,3.62,2,1.0,5.0,2.0,2.0,54600.0,0
19.0,0,2.02,502.0,3.22,1,3.0,9.0,1.0,1.0,49400.0,2
25.0,0,3.47,780.0,2.22,5,4.0,3.0,5.0,8.0,56000.0,0
20.0,0,2.3,126.0,3.37,2,0.0,4.0,2.0,7.0,50400.0,0
27.0,1,3.82,992.0,3.97,1,1.0,7.0,1.0,4.0,51500.0,0
20.0,1,3.79,49.0,3.81,2,2.0,0.0,0.0,7.0,56900.0,0
25.0,0,3.31,600.0,3.74,0,0.0,0.0,3.0,2.0,36300.0,0
25.0,1,3.34,846.0,2.6,3,0.0,9.0,3.0,2.0,52800.0,3
19.0,1,2.01,773.0,3.5,1,0.0,3.0,4.0,7.0,25000.0,2
25.0,0,3.97,179.0,3.7,4,4.0,9.0,5.0,3.0,50100.0,0
28.0,0,3.76,581.0,3.36,3,1.0,2.0,1.0,6.0,42500.0,0
18.0,0,3.79,879.0,2.5,0,2.0,4.0,4.0,7.0,62200.0,3
23.0,1,3.32,928.0,3.91,5,3.0,9.0,3.0,7.0,29000.0,0
25.0,1,2.69,493.0,2.9,2,2.0,7.0,4.0,10.0,52900.0,0
20.0,0,3.79,433.0,2.26,3,2.0,0.0,0.0,4.0,59300.0,3
25.0,2,2.58,993.0,2.22,2,2.0,4.0,4.0,3.0,61200.0,0
29.0,0,3.13,572.0,3.3,2,3.0,4.0,0.0,1.0,40200.0,2
18.0,0,2.2,302.0,2.88,3,2.0,1.0,3.0,7.0,44700.0,0
28.0,0,3.84,964.0,2.19,1,2.0,4.0,2.0,9.0,56200.0,3
28.0,0,2.28,761.0,3.48,1,1.0,7.0,1.0,1.0,32700.0,0
26.0,1,2.45,990.0,3.6,3,1.0,9.0,4.0,5.0,43300.0,1
28.0,0,3.12,169.0,3.45,1,1.0,6.0,5.0,4.0,36900.0,2
26.0,0,3.53,977.0,2.4,6,0.0,1.0,0.0,10.0,25000.0,0
22.0,0,3.24,963.0,3.38,2,2.0,5.0,5.0,2.0,72000.0,2
27.0,0,2.46,269.0,2.02,3,4.0,9.0,3.0,7.0,50400.0,3
21.0,0,2.0,364.0,2.61,4,4.0,0.0,5.0,7.0,34300.0,0
28.0,1,3.51,624.0,2.8,0,4.0,9.0,5.0,8.0,25000.0,3
23.0,0,3.97,100.0,3.67,5,3.0,9.0,3.0,3.0,54800.0,0
29.0,1,3.62,914.0,2.78,3,1.0,2.0,2.0,6.0,26500.0,0
24.0,0,2.92,215.0,2.02,3,1.0,5.0,5.0,4.0,40000.0,0
22.0,1,3.81,995.0,2.7,2,1.0,8.0,5.0,3.0,49300.0,3
28.0,1,2.82,625.0,3.0,0,3.0,0.0,5.0,4.0,31400.0,1
27.0,1,3.05,97.0,3.9,2,2.0,5.0,3.0,1.0,74800.0,3
26.0,0,2.95,819.0,3.88,4,0.0,1.0,5.0,7.0,34600.0,0
20.0,1,2.9,630.0,2.36,5,1.0,8.0,3.0,7.0,31400.0,1
24.0,1,3.55,548.0,2.37,1,2.0,1.0,2.0,7.0,53400.0,0
27.0,0,3.05,337.0,2.33,3,4.0,2.0,3.0,2.0,44700.0,0
27.0,1,2.63,359.0,3.58,2,0.0,1.0,5.0,1.0,79000.0,0
28.0,0,2.52,290.0,2.01,5,4.0,3.0,0.0,9.0,71100.0,1
22.0,0,2.08,396.0,2.25,4,2.0,3.0,5.0,2.0,72500.0,2
24.0,0,3.17,901.0,3.08,4,2.0,9.0,4.0,5.0,58200.0,0
19.0,1,2.46,816.0,2.5,5,4.0,0.0,4.0,5.0,60100.0,2
21.0,0,2.3,360.0,2.18,6,0.0,7.0,0.0,8.0,44400.0,0
19.0,1,3.31,347.0,2.72,3,4.0,4.0,4.0,1.0,60100.0,0
29.0,1,3.36,124.0,2.55,4,4.0,7.0,5.0,7.0,40100.0,0
24.0,1,3.5,552.0,3.02,5,4.0,5.0,3.0,3.0,48000.0,0
19.0,0,3.01,653.0,3.96,1,0.0,1.0,5.0,2.0,29200.0,0
28.0,1,3.79,538.0,2.25,2,3.0,6.0,4.0,5.0,43400.0,2
18.0,0,3.87,654.0,2.75,2,0.0,9.0,4.0,4.0,58400.0,0
26.0,0,3.61,864.0,3.86,6,4.0,8.0,3.0,9.0,66400.0,2
18.0,0,3.27,907.0,3.75,1,1.0,6.0,4.0,1.0,56800.0,2
25.0,1,2.61,422.0,2.79,4,1.0,4.0,3.0,3.0,70600.0,2
19.0,2,3.97,336.0,3.4,5,2.0,3.0,2.0,3.0,28700.0,0
29.0,0,2.55,503.0,2.18,6,3.0,7.0,5.0,4.0,57900.0,0
25.0,0,2.41,57.0,3.43,4,2.0,5.0,2.0,7.0,36800.0,0
20.0,1,2.88,662.0,3.95,4,2.0,4.0,4.0,5.0,56300.0,0
23.0,0,2.11,879.0,3.07,3,1.0,6.0,2.0,10.0,37800.0,2
20.0,1,3.96,912.0,3.0,0,0.0,2.0,4.0,6.0,41500.0,2
24.0,1,3.18,717.0,2.37,5,2.0,8.0,2.0,3.0,62800.0,0
27.0,1,3.11,76.0,3.27,4,2.0,3.0,4.0,5.0,53700.0,2
26.0,0,3.31,466.0,3.18,2,3.0,3.0,1.0,2.0,37500.0,0
19.0,1,2.99,285.0,3.3,4,1.0,7.0,5.0,4.0,27400.0,0
29.0,1,2.06,722.0,2.05,6,0.0,5.0,0.0,3.0,36800.0,2
29.0,0,3.22,386.0,3.1,5,3.0,0.0,5.0,3.0,48900.0,2
22.0,0,3.43,950.0,3.19,4,0.0,1.0,2.0,4.0,31800.0,0
23.0,1,2.83,770.0,2.42,5,0.0,8.0,3.0,8.0,53700.0,2
21.0,0,3.51,259.0,2.42,2,2.0,5.0,0.0,8.0,33500.0,2
21.0,1,2.45,477.0,2.55,2,3.0,6.0,4.0,1.0,47100.0,0
21.0,1,2.44,696.0,3.42,6,2.0,8.0,0.0,5.0,54900.0,3
19.0,1,2.32,840.0,3.21,2,4.0,2.0,3.0,2.0,42700.0,0
21.0,0,2.74,11.0,3.69,1,0.0,4.0,3.0,10.0,65900.0,0
28.0,1,3.69,972.0,2.59,1,3.0,4.0,5.0,6.0,55500.0,2
18.0,1,3.66,672.0,3.82,0,1.0,9.0,4.0,3.0,36100.0,3
29.0,1,2.77,260.0,3.49,5,2.0,6.0,5.0,10.0,33000.0,0
23.0,0,3.18,393.0,2.79,1,4.0,1.0,2.0,10.0,73300.0,2
18.0,1,3.44,600.0,2.19,6,4.0,3.0,2.0,9.0,66500.0,0
27.0,1,2.48,369.0,2.51,4,4.0,3.0,1.0,9.0,44700.0,0
23.0,1,2.34,184.0,3.91,1,2.0,7.0,5.0,8.0,54300.0,0
18.0,1,3.94,16.0,2.62,0,1.0,9.0,3.0,2.0,45700.0,3
